timestamp,baro_pressure,baro_temperature,baro_altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_w,quat_x,quat_y,quat_z,fusion_altitude,fusion_velocity
8008901,101305.531250,21.049999,1.621155,0.2400,0.1800,9.5800,0.0625,-0.1250,0.1250,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,0.1297
8041062,101294.851562,21.049999,2.510610,0.2400,0.2000,9.6000,-0.0625,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,0.3305
8073362,101300.921875,21.059999,2.004882,0.2400,0.1800,9.6000,0.0625,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,0.4909
8104156,101289.851562,21.049999,2.926901,0.2200,0.1800,9.5600,0.0625,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,0.7251
8134008,101288.781250,21.040001,3.015854,0.2400,0.1700,9.6000,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,0.9664
8164029,101289.851562,21.049999,2.926901,0.2500,0.1900,9.5700,0.0000,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.2005
8194530,101293.773438,21.049999,2.600068,0.2400,0.1800,9.5800,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.4085
8224282,101297.687500,21.049999,2.274261,0.2600,0.1700,9.5800,-0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.5905
8254489,101284.859375,21.040001,3.342700,0.2500,0.1600,9.5800,-0.1250,0.1875,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.8579
8284509,101297.687500,21.049999,2.274261,0.2500,0.1800,9.5500,-0.1875,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,2.0398
8314873,101289.156250,21.059999,2.984848,0.2400,0.1900,9.5800,-0.0625,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,2.1165
8344727,101289.851562,21.049999,2.926901,0.2400,0.1700,9.5600,0.0000,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,2.0996
8374759,101297.687500,21.049999,2.274261,0.2500,0.1700,9.5600,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,2.0810
8414587,101294.851562,21.049999,2.510610,0.2400,0.1800,9.5600,-0.1875,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.9892
8445026,101300.921875,21.059999,2.004882,0.2400,0.1900,9.5600,-0.1250,-0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.8480
8475335,101293.773438,21.049999,2.600068,0.2400,0.1900,9.5700,-0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.7633
8506692,101294.851562,21.049999,2.510610,0.2300,0.1800,9.5700,0.0625,-0.1875,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.7041
8536228,101290.929688,21.049999,2.836932,0.2200,0.1900,9.5800,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.7037
8565803,101290.929688,21.049999,2.836932,0.2400,0.1900,9.5600,-0.1875,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.5964
8595713,101294.851562,21.049999,2.510610,0.2500,0.1600,9.5900,-0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.5698
8627031,101300.921875,21.059999,2.004882,0.2400,0.1700,9.5600,0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.4317
8656607,101283.093750,21.049999,3.489607,0.2300,0.1700,9.5700,0.0000,0.0625,0.1875,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.4182
8686190,101295.921875,21.059999,2.421153,0.2300,0.1800,9.5900,-0.1250,-0.0625,0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.3844
8717543,101289.156250,21.059999,2.984848,0.2400,0.1900,9.5600,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.3722
8747071,101295.921875,21.059999,2.421153,0.2200,0.1700,9.5600,-0.0625,0.0625,-0.1875,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.3654
8776662,101289.156250,21.059999,2.984848,0.2300,0.1800,9.5600,0.0625,0.0625,-0.1875,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.3441
8806434,101288.093750,21.059999,3.073293,0.2400,0.1900,9.6000,-0.0625,0.1875,-0.1250,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.3389
8845891,101297.000000,21.059999,2.331696,0.2200,0.1600,9.5600,0.0000,-0.0625,-0.1250,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.2418
8876517,101297.000000,21.059999,2.331696,0.2400,0.1900,9.5700,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,157.0000,-207.0000,0.0000,1.1446
